# This file contains voltage measurements accross a 100 Ω shunt resistor driven by the digital current driver.
# KS34470A ACAL TEMP=+2.75075130E+01
# Log started at UTC: 2021-04-13T19:43:25+00:00
# Date,Value KS34470A
2021-04-14 00:45:40.952046,-1.02443858E+01
2021-04-14 00:45:45.008612,-1.02443849E+01
2021-04-14 00:45:49.065327,-1.02443844E+01
2021-04-14 00:45:53.121997,-1.02443854E+01
2021-04-14 00:45:57.178476,-1.02443855E+01
2021-04-14 00:46:01.235189,-1.02443853E+01
2021-04-14 00:46:05.291667,-1.02443848E+01
2021-04-14 00:46:09.348170,-1.02443857E+01
2021-04-14 00:46:13.405033,-1.02443853E+01
2021-04-14 00:46:17.462551,-1.02443857E+01
2021-04-14 00:46:21.518808,-1.02443859E+01
2021-04-14 00:46:25.575207,-1.02443867E+01
2021-04-14 00:46:29.631961,-1.02443863E+01
2021-04-14 00:46:33.688236,-1.02443862E+01
2021-04-14 00:46:37.744715,-1.02443870E+01
2021-04-14 00:46:41.801214,-1.02443872E+01
2021-04-14 00:46:45.936042,-1.02443874E+01
2021-04-14 00:46:49.992560,-1.02443859E+01
2021-04-14 00:46:54.049229,-1.02443854E+01
2021-04-14 00:46:58.105990,-1.02443851E+01
2021-04-14 00:47:02.162677,-1.02443854E+01
2021-04-14 00:47:06.219060,-1.02443851E+01
2021-04-14 00:47:10.274529,-1.02443858E+01
2021-04-14 00:47:14.328803,-1.02443846E+01
2021-04-14 00:47:18.383137,-1.02443848E+01
2021-04-14 00:47:22.437516,-1.02443833E+01
2021-04-14 00:47:26.491806,-1.02443843E+01
2021-04-14 00:47:30.546129,-1.02443843E+01
2021-04-14 00:47:34.600472,-1.02443840E+01
2021-04-14 00:47:38.654474,-1.02443840E+01
2021-04-14 00:47:42.709240,-1.02443837E+01
2021-04-14 00:47:46.763394,-1.02443842E+01
2021-04-14 00:47:50.817548,-1.02443848E+01
2021-04-14 00:47:54.871718,-1.02443849E+01
2021-04-14 00:47:58.926288,-1.02443845E+01
2021-04-14 00:48:02.980378,-1.02443850E+01
2021-04-14 00:48:07.034754,-1.02443854E+01
2021-04-14 00:48:11.088763,-1.02443861E+01
2021-04-14 00:48:15.143034,-1.02443863E+01
2021-04-14 00:48:19.198390,-1.02443865E+01
2021-04-14 00:48:23.253204,-1.02443867E+01
2021-04-14 00:48:27.308468,-1.02443871E+01
2021-04-14 00:48:31.364011,-1.02443862E+01
2021-04-14 00:48:35.418979,-1.02443859E+01
2021-04-14 00:48:39.474059,-1.02443858E+01
2021-04-14 00:48:43.611243,-1.02443863E+01
2021-04-14 00:48:47.665110,-1.02443871E+01
2021-04-14 00:48:51.718398,-1.02443868E+01
2021-04-14 00:48:55.772513,-1.02443865E+01
2021-04-14 00:48:59.826771,-1.02443864E+01
2021-04-14 00:49:03.880836,-1.02443864E+01
2021-04-14 00:49:08.017497,-1.02443858E+01
2021-04-14 00:49:12.071892,-1.02443858E+01
2021-04-14 00:49:16.126329,-1.02443866E+01
2021-04-14 00:49:20.180396,-1.02443867E+01
2021-04-14 00:49:24.234698,-1.02443866E+01
2021-04-14 00:49:28.288886,-1.02443862E+01
2021-04-14 00:49:32.343312,-1.02443868E+01
2021-04-14 00:49:36.397399,-1.02443870E+01
2021-04-14 00:49:40.451784,-1.02443865E+01
2021-04-14 00:49:44.506243,-1.02443864E+01
2021-04-14 00:49:48.560549,-1.02443872E+01
2021-04-14 00:49:52.615622,-1.02443874E+01
2021-04-14 00:49:56.670739,-1.02443871E+01
2021-04-14 00:50:00.726175,-1.02443861E+01
2021-04-14 00:50:04.780982,-1.02443865E+01
2021-04-14 00:50:08.835326,-1.02443863E+01
2021-04-14 00:50:12.889601,-1.02443860E+01
2021-04-14 00:50:16.944603,-1.02443867E+01
2021-04-14 00:50:20.999715,-1.02443866E+01
2021-04-14 00:50:25.055044,-1.02443860E+01
2021-04-14 00:50:29.109925,-1.02443865E+01
2021-04-14 00:50:33.164624,-1.02443861E+01
2021-04-14 00:50:37.223979,-1.02443857E+01
2021-04-14 00:50:41.278536,-1.02443860E+01
2021-04-14 00:50:45.332374,-1.02443858E+01
2021-04-14 00:50:49.386848,-1.02443852E+01
2021-04-14 00:50:53.440787,-1.02443854E+01
2021-04-14 00:50:57.494931,-1.02443856E+01
2021-04-14 00:51:01.549552,-1.02443848E+01
2021-04-14 00:51:05.604437,-1.02443850E+01
2021-04-14 00:51:09.659211,-1.02443852E+01
2021-04-14 00:51:13.713919,-1.02443858E+01
2021-04-14 00:51:17.768566,-1.02443847E+01
2021-04-14 00:51:21.823411,-1.02443847E+01
2021-04-14 00:51:25.877694,-1.02443858E+01
2021-04-14 00:51:29.931789,-1.02443849E+01
2021-04-14 00:51:33.986147,-1.02443851E+01
2021-04-14 00:51:38.040017,-1.02443845E+01
2021-04-14 00:51:42.093942,-1.02443839E+01
2021-04-14 00:51:46.147766,-1.02443841E+01
2021-04-14 00:51:50.202594,-1.02443840E+01
2021-04-14 00:51:54.256676,-1.02443851E+01
2021-04-14 00:51:58.310805,-1.02443855E+01
2021-04-14 00:52:02.364774,-1.02443857E+01
2021-04-14 00:52:06.419065,-1.02443878E+01
2021-04-14 00:52:10.473198,-1.02443910E+01
2021-04-14 00:52:14.527297,-1.02443918E+01
2021-04-14 00:52:18.581324,-1.02443914E+01
2021-04-14 00:52:22.635371,-1.02443916E+01
2021-04-14 00:52:26.689467,-1.02443916E+01
2021-04-14 00:52:30.743719,-1.02443915E+01
2021-04-14 00:52:34.797901,-1.02443923E+01
2021-04-14 00:52:38.852479,-1.02443917E+01
2021-04-14 00:52:42.906780,-1.02443913E+01
2021-04-14 00:52:46.960760,-1.02443924E+01
2021-04-14 00:52:51.014838,-1.02443924E+01
2021-04-14 00:52:55.069007,-1.02443922E+01
2021-04-14 00:52:59.123004,-1.02443929E+01
2021-04-14 00:53:03.177218,-1.02443931E+01
2021-04-14 00:53:07.231242,-1.02443933E+01
2021-04-14 00:53:11.285280,-1.02443931E+01
2021-04-14 00:53:15.339303,-1.02443932E+01
2021-04-14 00:53:19.393533,-1.02443933E+01
2021-04-14 00:53:23.447877,-1.02443933E+01
2021-04-14 00:53:27.502064,-1.02443926E+01
2021-04-14 00:53:31.556177,-1.02443931E+01
2021-04-14 00:53:35.610355,-1.02443932E+01
2021-04-14 00:53:39.664574,-1.02443924E+01
2021-04-14 00:53:43.718784,-1.02443930E+01
2021-04-14 00:53:47.773022,-1.02443941E+01
2021-04-14 00:53:51.827050,-1.02443940E+01
2021-04-14 00:53:55.881099,-1.02443935E+01
2021-04-14 00:53:59.937256,-1.02443923E+01
2021-04-14 00:54:03.994214,-1.02443925E+01
2021-04-14 00:54:08.050769,-1.02443921E+01
2021-04-14 00:54:12.107262,-1.02443930E+01
2021-04-14 00:54:16.162952,-1.02443937E+01
2021-04-14 00:54:20.216850,-1.02443936E+01
2021-04-14 00:54:24.272222,-1.02443932E+01
2021-04-14 00:54:28.326449,-1.02443940E+01
2021-04-14 00:54:32.380552,-1.02443936E+01
2021-04-14 00:54:36.434649,-1.02443941E+01
2021-04-14 00:54:40.488738,-1.02443938E+01
2021-04-14 00:54:44.542794,-1.02443941E+01
2021-04-14 00:54:48.596904,-1.02443935E+01
2021-04-14 00:54:52.650869,-1.02443929E+01
2021-04-14 00:54:56.704982,-1.02443933E+01
2021-04-14 00:55:00.759759,-1.02443931E+01
2021-04-14 00:55:04.813671,-1.02443931E+01
2021-04-14 00:55:08.868675,-1.02443930E+01
2021-04-14 00:55:12.923556,-1.02443932E+01
2021-04-14 00:55:16.978327,-1.02443934E+01
2021-04-14 00:55:21.115541,-1.02443932E+01
2021-04-14 00:55:25.176089,-1.02443936E+01
2021-04-14 00:55:29.230089,-1.02443924E+01
2021-04-14 00:55:33.284166,-1.02443932E+01
2021-04-14 00:55:37.338208,-1.02443922E+01
2021-04-14 00:55:41.392977,-1.02443928E+01
2021-04-14 00:55:45.447848,-1.02443925E+01
2021-04-14 00:55:49.502711,-1.02443936E+01
2021-04-14 00:55:53.557410,-1.02443938E+01
2021-04-14 00:55:57.612197,-1.02443923E+01
2021-04-14 00:56:01.666843,-1.02443930E+01
2021-04-14 00:56:05.721422,-1.02443929E+01
2021-04-14 00:56:09.776497,-1.02443924E+01
2021-04-14 00:56:13.830725,-1.02443924E+01
2021-04-14 00:56:17.884813,-1.02443929E+01
2021-04-14 00:56:21.938964,-1.02443924E+01
2021-04-14 00:56:25.992938,-1.02443916E+01
2021-04-14 00:56:30.052909,-1.02443901E+01
2021-04-14 00:56:34.187533,-1.02443909E+01
2021-04-14 00:56:38.241601,-1.02443913E+01
2021-04-14 00:56:42.295662,-1.02443922E+01
2021-04-14 00:56:46.349648,-1.02443916E+01
2021-04-14 00:56:50.403896,-1.02443915E+01
2021-04-14 00:56:54.458043,-1.02443927E+01
2021-04-14 00:56:58.595073,-1.02443924E+01
2021-04-14 00:57:02.649099,-1.02443925E+01
2021-04-14 00:57:06.703987,-1.02443929E+01
2021-04-14 00:57:10.758865,-1.02443922E+01
2021-04-14 00:57:14.813561,-1.02443927E+01
2021-04-14 00:57:18.868397,-1.02443915E+01
2021-04-14 00:57:22.923160,-1.02443923E+01
2021-04-14 00:57:26.977914,-1.02443933E+01
2021-04-14 00:57:31.032581,-1.02443929E+01
2021-04-14 00:57:35.087290,-1.02443932E+01
2021-04-14 00:57:39.142381,-1.02443918E+01
2021-04-14 00:57:43.196987,-1.02443925E+01
2021-04-14 00:57:47.252064,-1.02443926E+01
2021-04-14 00:57:51.385175,-1.02443924E+01
2021-04-14 00:57:55.439408,-1.02443927E+01
2021-04-14 00:57:59.493592,-1.02443935E+01
2021-04-14 00:58:03.547718,-1.02443931E+01
2021-04-14 00:58:07.601928,-1.02443923E+01
2021-04-14 00:58:11.656678,-1.02443931E+01
2021-04-14 00:58:15.711533,-1.02443932E+01
2021-04-14 00:58:19.766313,-1.02443943E+01
2021-04-14 00:58:23.820397,-1.02443938E+01
2021-04-14 00:58:27.874424,-1.02443941E+01
2021-04-14 00:58:31.928981,-1.02443934E+01
2021-04-14 00:58:35.983732,-1.02443930E+01
2021-04-14 00:58:40.038470,-1.02443934E+01
2021-04-14 00:58:44.093224,-1.02443930E+01
2021-04-14 00:58:48.148173,-1.02443935E+01
2021-04-14 00:58:52.202348,-1.02443941E+01
2021-04-14 00:58:56.340285,-1.02443938E+01
2021-04-14 00:59:00.394365,-1.02443944E+01
2021-04-14 00:59:04.449132,-1.02443948E+01
2021-04-14 00:59:08.504042,-1.02443942E+01
2021-04-14 00:59:12.558903,-1.02443942E+01
2021-04-14 00:59:16.613528,-1.02443933E+01
2021-04-14 00:59:20.668292,-1.02443948E+01
2021-04-14 00:59:24.723100,-1.02443942E+01
2021-04-14 00:59:28.777813,-1.02443945E+01
2021-04-14 00:59:32.832645,-1.02443942E+01
2021-04-14 00:59:36.887370,-1.02443946E+01
2021-04-14 00:59:40.942352,-1.02443948E+01
2021-04-14 00:59:44.996899,-1.02443934E+01
2021-04-14 00:59:49.051664,-1.02443938E+01
2021-04-14 00:59:53.106597,-1.02443945E+01
2021-04-14 00:59:57.161341,-1.02443944E+01
2021-04-14 01:00:01.216151,-1.02443937E+01
2021-04-14 01:00:05.270343,-1.02443927E+01
2021-04-14 01:00:09.324454,-1.02443927E+01
2021-04-14 01:00:13.378490,-1.02443922E+01
2021-04-14 01:00:17.433545,-1.02443929E+01
2021-04-14 01:00:21.487635,-1.02443929E+01
2021-04-14 01:00:25.541555,-1.02443919E+01
2021-04-14 01:00:29.674567,-1.02443925E+01
2021-04-14 01:00:33.728792,-1.02443926E+01
2021-04-14 01:00:37.782846,-1.02443929E+01
2021-04-14 01:00:41.836988,-1.02443931E+01
2021-04-14 01:00:45.891037,-1.02443941E+01
2021-04-14 01:00:49.945887,-1.02443934E+01
2021-04-14 01:00:54.001298,-1.02443930E+01
2021-04-14 01:00:58.056161,-1.02443937E+01
2021-04-14 01:01:02.110804,-1.02443931E+01
2021-04-14 01:01:06.164914,-1.02443926E+01
2021-04-14 01:01:10.218956,-1.02443935E+01
2021-04-14 01:01:14.273375,-1.02443928E+01
2021-04-14 01:01:18.327409,-1.02443938E+01
2021-04-14 01:01:22.381624,-1.02443931E+01
2021-04-14 01:01:26.435864,-1.02443933E+01
2021-04-14 01:01:30.490109,-1.02443938E+01
2021-04-14 01:01:34.544142,-1.02443938E+01
2021-04-14 01:01:38.598421,-1.02443935E+01
2021-04-14 01:01:42.653257,-1.02443928E+01
2021-04-14 01:01:46.708114,-1.02443935E+01
2021-04-14 01:01:50.762315,-1.02443936E+01
2021-04-14 01:01:54.816417,-1.02443936E+01
2021-04-14 01:01:58.870870,-1.02443937E+01
2021-04-14 01:02:02.924837,-1.02443940E+01
2021-04-14 01:02:06.978900,-1.02443935E+01
2021-04-14 01:02:11.032882,-1.02443937E+01
2021-04-14 01:02:15.086972,-1.02443941E+01
2021-04-14 01:02:19.141001,-1.02443946E+01
2021-04-14 01:02:23.195261,-1.02443942E+01
2021-04-14 01:02:27.249375,-1.02443944E+01
2021-04-14 01:02:31.303287,-1.02443943E+01
2021-04-14 01:02:35.357111,-1.02443929E+01
2021-04-14 01:02:39.411253,-1.02443937E+01
2021-04-14 01:02:43.465120,-1.02443933E+01
2021-04-14 01:02:47.519117,-1.02443933E+01
2021-04-14 01:02:51.573246,-1.02443936E+01
2021-04-14 01:02:55.627180,-1.02443938E+01
2021-04-14 01:02:59.681129,-1.02443945E+01
2021-04-14 01:03:03.735090,-1.02443944E+01
2021-04-14 01:03:07.789155,-1.02443934E+01
2021-04-14 01:03:11.843249,-1.02443936E+01
2021-04-14 01:03:15.897318,-1.02443939E+01
2021-04-14 01:03:19.952048,-1.02443939E+01
2021-04-14 01:03:24.007258,-1.02443939E+01
2021-04-14 01:03:28.061983,-1.02443945E+01
2021-04-14 01:03:32.199446,-1.02443944E+01
2021-04-14 01:03:36.253899,-1.02443937E+01
2021-04-14 01:03:40.308377,-1.02443931E+01
2021-04-14 01:03:44.362962,-1.02443923E+01
2021-04-14 01:03:48.417653,-1.02443923E+01
2021-04-14 01:03:52.471701,-1.02443935E+01
2021-04-14 01:03:56.608433,-1.02443929E+01
2021-04-14 01:04:00.662720,-1.02443928E+01
2021-04-14 01:04:04.716998,-1.02443935E+01
2021-04-14 01:04:08.771115,-1.02443942E+01
2021-04-14 01:04:12.825330,-1.02443942E+01
2021-04-14 01:04:16.879316,-1.02443950E+01
2021-04-14 01:04:20.933332,-1.02443940E+01
2021-04-14 01:04:24.987729,-1.02443935E+01
2021-04-14 01:04:29.041887,-1.02443932E+01
2021-04-14 01:04:33.096022,-1.02443939E+01
2021-04-14 01:04:37.150509,-1.02443940E+01
2021-04-14 01:04:41.204435,-1.02443933E+01
2021-04-14 01:04:45.258612,-1.02443933E+01
2021-04-14 01:04:49.314450,-1.02443938E+01
2021-04-14 01:04:53.371216,-1.02443933E+01
2021-04-14 01:04:57.427491,-1.02443937E+01
2021-04-14 01:05:01.484433,-1.02443929E+01
2021-04-14 01:05:05.540950,-1.02443924E+01
2021-04-14 01:05:09.597557,-1.02443930E+01
2021-04-14 01:05:13.654152,-1.02443931E+01
2021-04-14 01:05:17.710586,-1.02443941E+01
2021-04-14 01:05:21.845472,-1.02443923E+01
2021-04-14 01:05:25.902154,-1.02443923E+01
2021-04-14 01:05:29.958789,-1.02443930E+01
2021-04-14 01:05:34.015101,-1.02443930E+01
2021-04-14 01:05:38.071400,-1.02443927E+01
2021-04-14 01:05:42.127864,-1.02443933E+01
2021-04-14 01:05:46.184066,-1.02443927E+01
2021-04-14 01:05:50.240481,-1.02443920E+01
2021-04-14 01:05:54.297034,-1.02443931E+01
2021-04-14 01:05:58.353530,-1.02443928E+01
2021-04-14 01:06:02.410580,-1.02443929E+01
2021-04-14 01:06:06.467035,-1.02443936E+01
2021-04-14 01:06:10.523269,-1.02443928E+01
2021-04-14 01:06:14.579768,-1.02443925E+01
2021-04-14 01:06:18.636348,-1.02443933E+01
2021-04-14 01:06:22.692956,-1.02443921E+01
2021-04-14 01:06:26.749573,-1.02443922E+01
2021-04-14 01:06:30.806096,-1.02443915E+01
2021-04-14 01:06:34.940532,-1.02443921E+01
2021-04-14 01:06:38.996968,-1.02443920E+01
2021-04-14 01:06:43.053293,-1.02443922E+01
2021-04-14 01:06:47.109901,-1.02443924E+01
2021-04-14 01:06:51.166349,-1.02443926E+01
2021-04-14 01:06:55.222854,-1.02443925E+01
2021-04-14 01:06:59.279774,-1.02443929E+01
2021-04-14 01:07:03.336144,-1.02443913E+01
2021-04-14 01:07:07.392695,-1.02443923E+01
2021-04-14 01:07:11.449209,-1.02443927E+01
2021-04-14 01:07:15.506049,-1.02443925E+01
2021-04-14 01:07:19.562520,-1.02443925E+01
2021-04-14 01:07:23.619221,-1.02443926E+01
2021-04-14 01:07:27.675666,-1.02443925E+01
2021-04-14 01:07:31.732076,-1.02443934E+01
2021-04-14 01:07:35.788915,-1.02443916E+01
2021-04-14 01:07:39.845468,-1.02443924E+01
2021-04-14 01:07:43.901843,-1.02443925E+01
2021-04-14 01:07:47.958595,-1.02443932E+01
2021-04-14 01:07:52.015024,-1.02443925E+01
2021-04-14 01:07:56.071514,-1.02443923E+01
2021-04-14 01:08:00.127887,-1.02443921E+01
2021-04-14 01:08:04.184092,-1.02443932E+01
2021-04-14 01:08:08.240588,-1.02443933E+01
2021-04-14 01:08:12.297551,-1.02443930E+01
2021-04-14 01:08:16.354503,-1.02443925E+01
2021-04-14 01:08:20.492965,-1.02443925E+01
2021-04-14 01:08:24.549430,-1.02443923E+01
2021-04-14 01:08:28.606019,-1.02443930E+01
2021-04-14 01:08:32.662510,-1.02443927E+01
2021-04-14 01:08:36.718810,-1.02443933E+01
2021-04-14 01:08:40.775153,-1.02443928E+01
2021-04-14 01:08:44.831753,-1.02443929E+01
2021-04-14 01:08:48.888889,-1.02443928E+01
2021-04-14 01:08:52.945687,-1.02443937E+01
2021-04-14 01:08:57.002423,-1.02443935E+01
2021-04-14 01:09:01.058657,-1.02443932E+01
2021-04-14 01:09:05.115062,-1.02443933E+01
2021-04-14 01:09:09.171578,-1.02443932E+01
2021-04-14 01:09:13.228060,-1.02443918E+01
2021-04-14 01:09:17.284530,-1.02443928E+01
2021-04-14 01:09:21.340916,-1.02443930E+01
2021-04-14 01:09:25.397911,-1.02443923E+01
2021-04-14 01:09:29.454761,-1.02443927E+01
2021-04-14 01:09:33.511432,-1.02443934E+01
2021-04-14 01:09:37.568005,-1.02443931E+01
2021-04-14 01:09:41.624303,-1.02443928E+01
2021-04-14 01:09:45.680930,-1.02443928E+01
2021-04-14 01:09:49.737318,-1.02443931E+01
2021-04-14 01:09:53.793692,-1.02443933E+01
2021-04-14 01:09:57.850409,-1.02443928E+01
2021-04-14 01:10:01.906773,-1.02443919E+01
2021-04-14 01:10:05.963311,-1.02443926E+01
2021-04-14 01:10:10.020492,-1.02443928E+01
2021-04-14 01:10:14.155616,-1.02443920E+01
2021-04-14 01:10:18.211696,-1.02443925E+01
2021-04-14 01:10:22.268232,-1.02443916E+01
2021-04-14 01:10:26.325317,-1.02443918E+01
2021-04-14 01:10:30.381944,-1.02443921E+01
2021-04-14 01:10:34.438507,-1.02443926E+01
2021-04-14 01:10:38.495558,-1.02443923E+01
2021-04-14 01:10:42.552616,-1.02443911E+01
2021-04-14 01:10:46.609312,-1.02443928E+01
2021-04-14 01:10:50.666191,-1.02443923E+01
2021-04-14 01:10:54.800297,-1.02443928E+01
2021-04-14 01:10:58.856733,-1.02443930E+01
2021-04-14 01:11:02.914046,-1.02443934E+01
2021-04-14 01:11:06.970747,-1.02443923E+01
2021-04-14 01:11:11.027299,-1.02443933E+01
2021-04-14 01:11:15.083851,-1.02443926E+01
2021-04-14 01:11:19.140267,-1.02443921E+01
2021-04-14 01:11:23.196737,-1.02443935E+01
2021-04-14 01:11:27.253233,-1.02443932E+01
2021-04-14 01:11:31.309888,-1.02443922E+01
2021-04-14 01:11:35.366371,-1.02443924E+01
2021-04-14 01:11:39.421553,-1.02443921E+01
2021-04-14 01:11:43.476397,-1.02443909E+01
2021-04-14 01:11:47.531512,-1.02443913E+01
2021-04-14 01:11:51.585800,-1.02443914E+01
2021-04-14 01:11:55.719033,-1.02443926E+01
2021-04-14 01:11:59.774219,-1.02443909E+01
2021-04-14 01:12:03.828764,-1.02443917E+01
2021-04-14 01:12:07.883002,-1.02443923E+01
2021-04-14 01:12:11.937238,-1.02443919E+01
2021-04-14 01:12:15.991373,-1.02443925E+01
2021-04-14 01:12:20.045838,-1.02443912E+01
2021-04-14 01:12:24.100051,-1.02443917E+01
2021-04-14 01:12:28.154513,-1.02443924E+01
2021-04-14 01:12:32.208951,-1.02443923E+01
2021-04-14 01:12:36.262963,-1.02443919E+01
2021-04-14 01:12:40.316924,-1.02443918E+01
2021-04-14 01:12:44.370982,-1.02443914E+01
2021-04-14 01:12:48.425006,-1.02443921E+01
2021-04-14 01:12:52.478958,-1.02443920E+01
2021-04-14 01:12:56.533667,-1.02443914E+01
2021-04-14 01:13:00.588589,-1.02443912E+01
2021-04-14 01:13:04.643373,-1.02443917E+01
2021-04-14 01:13:08.698361,-1.02443916E+01
2021-04-14 01:13:12.753135,-1.02443921E+01
2021-04-14 01:13:16.807859,-1.02443915E+01
2021-04-14 01:13:20.862629,-1.02443906E+01
2021-04-14 01:13:24.917265,-1.02443912E+01
2021-04-14 01:13:28.971947,-1.02443907E+01
2021-04-14 01:13:33.026740,-1.02443910E+01
2021-04-14 01:13:37.081543,-1.02443919E+01
2021-04-14 01:13:41.136319,-1.02443918E+01
2021-04-14 01:13:45.190530,-1.02443922E+01
2021-04-14 01:13:49.244467,-1.02443925E+01
2021-04-14 01:13:53.298639,-1.02443913E+01
2021-04-14 01:13:57.352753,-1.02443914E+01
2021-04-14 01:14:01.406872,-1.02443915E+01
2021-04-14 01:14:05.460879,-1.02443915E+01
2021-04-14 01:14:09.514945,-1.02443912E+01
2021-04-14 01:14:13.569160,-1.02443919E+01
2021-04-14 01:14:17.623065,-1.02443919E+01
2021-04-14 01:14:21.677116,-1.02443912E+01
2021-04-14 01:14:25.732073,-1.02443920E+01
2021-04-14 01:14:29.786331,-1.02443915E+01
2021-04-14 01:14:33.840305,-1.02443914E+01
2021-04-14 01:14:37.894570,-1.02443915E+01
2021-04-14 01:14:41.948790,-1.02443923E+01
2021-04-14 01:14:46.002891,-1.02443920E+01
2021-04-14 01:14:50.057104,-1.02443910E+01
2021-04-14 01:14:54.111330,-1.02443918E+01
2021-04-14 01:14:58.165342,-1.02443908E+01
2021-04-14 01:15:02.219301,-1.02443917E+01
2021-04-14 01:15:06.273248,-1.02443915E+01
2021-04-14 01:15:10.327237,-1.02443901E+01
2021-04-14 01:15:14.381102,-1.02443905E+01
2021-04-14 01:15:18.435711,-1.02443901E+01
2021-04-14 01:15:22.490794,-1.02443912E+01
2021-04-14 01:15:26.545587,-1.02443904E+01
2021-04-14 01:15:30.600369,-1.02443899E+01
2021-04-14 01:15:34.655200,-1.02443904E+01
2021-04-14 01:15:38.710467,-1.02443907E+01
2021-04-14 01:15:42.765476,-1.02443913E+01
2021-04-14 01:15:46.819739,-1.02443909E+01
2021-04-14 01:15:50.874928,-1.02443925E+01
2021-04-14 01:15:54.929564,-1.02443915E+01
2021-04-14 01:15:58.984322,-1.02443916E+01
2021-04-14 01:16:03.039102,-1.02443913E+01
2021-04-14 01:16:07.093229,-1.02443921E+01
2021-04-14 01:16:11.147225,-1.02443922E+01
2021-04-14 01:16:15.201106,-1.02443921E+01
2021-04-14 01:16:19.255210,-1.02443909E+01
2021-04-14 01:16:23.309177,-1.02443909E+01
2021-04-14 01:16:27.363211,-1.02443912E+01
2021-04-14 01:16:31.417192,-1.02443907E+01
2021-04-14 01:16:35.471538,-1.02443914E+01
2021-04-14 01:16:39.525532,-1.02443914E+01
2021-04-14 01:16:43.579659,-1.02443909E+01
2021-04-14 01:16:47.634501,-1.02443918E+01
2021-04-14 01:16:51.690694,-1.02443922E+01
2021-04-14 01:16:55.744867,-1.02443918E+01
2021-04-14 01:16:59.882656,-1.02443905E+01
2021-04-14 01:17:03.936981,-1.02443914E+01
2021-04-14 01:17:07.991901,-1.02443906E+01
2021-04-14 01:17:12.046734,-1.02443918E+01
2021-04-14 01:17:16.101433,-1.02443917E+01
2021-04-14 01:17:20.156171,-1.02443914E+01
2021-04-14 01:17:24.211077,-1.02443908E+01
2021-04-14 01:17:28.265025,-1.02443907E+01
2021-04-14 01:17:32.319012,-1.02443909E+01
2021-04-14 01:17:36.372977,-1.02443909E+01
2021-04-14 01:17:40.427158,-1.02443915E+01
2021-04-14 01:17:44.482133,-1.02443911E+01
2021-04-14 01:17:48.536756,-1.02443913E+01
2021-04-14 01:17:52.591311,-1.02443913E+01
2021-04-14 01:17:56.646108,-1.02443913E+01
2021-04-14 01:18:00.700962,-1.02443922E+01
2021-04-14 01:18:04.755036,-1.02443925E+01
2021-04-14 01:18:08.809045,-1.02443924E+01
2021-04-14 01:18:12.863616,-1.02443924E+01
2021-04-14 01:18:16.918781,-1.02443916E+01
2021-04-14 01:18:20.973471,-1.02443918E+01
2021-04-14 01:18:25.028120,-1.02443913E+01
2021-04-14 01:18:29.166577,-1.02443905E+01
2021-04-14 01:18:33.221193,-1.02443925E+01
2021-04-14 01:18:37.275981,-1.02443923E+01
2021-04-14 01:18:41.330283,-1.02443925E+01
2021-04-14 01:18:45.384615,-1.02443919E+01
2021-04-14 01:18:49.438583,-1.02443913E+01
2021-04-14 01:18:53.492866,-1.02443917E+01
2021-04-14 01:18:57.547078,-1.02443916E+01
2021-04-14 01:19:01.601926,-1.02443918E+01
2021-04-14 01:19:05.656698,-1.02443915E+01
2021-04-14 01:19:09.711348,-1.02443920E+01
2021-04-14 01:19:13.766412,-1.02443929E+01
2021-04-14 01:19:17.821175,-1.02443917E+01
2021-04-14 01:19:21.875973,-1.02443921E+01
2021-04-14 01:19:25.930675,-1.02443898E+01
2021-04-14 01:19:29.985400,-1.02443901E+01
2021-04-14 01:19:34.040299,-1.02443914E+01
2021-04-14 01:19:38.095298,-1.02443913E+01
2021-04-14 01:19:42.150085,-1.02443924E+01
2021-04-14 01:19:46.204610,-1.02443922E+01
2021-04-14 01:19:50.258859,-1.02443918E+01
2021-04-14 01:19:54.312798,-1.02443921E+01
2021-04-14 01:19:58.366953,-1.02443914E+01
2021-04-14 01:20:02.421196,-1.02443914E+01
2021-04-14 01:20:06.475158,-1.02443922E+01
2021-04-14 01:20:10.529254,-1.02443914E+01
2021-04-14 01:20:14.585074,-1.02443919E+01
2021-04-14 01:20:18.642113,-1.02443930E+01
2021-04-14 01:20:22.698684,-1.02443922E+01
2021-04-14 01:20:26.755169,-1.02443918E+01
2021-04-14 01:20:30.811301,-1.02443926E+01
2021-04-14 01:20:34.867806,-1.02443919E+01
2021-04-14 01:20:38.924068,-1.02443927E+01
2021-04-14 01:20:42.980314,-1.02443930E+01
2021-04-14 01:20:47.037073,-1.02443924E+01
2021-04-14 01:20:51.172311,-1.02443926E+01
2021-04-14 01:20:55.228918,-1.02443927E+01
2021-04-14 01:20:59.285299,-1.02443927E+01
2021-04-14 01:21:03.342222,-1.02443921E+01
2021-04-14 01:21:07.398595,-1.02443908E+01
2021-04-14 01:21:11.455234,-1.02443924E+01
2021-04-14 01:21:15.511551,-1.02443920E+01
2021-04-14 01:21:19.567783,-1.02443926E+01
2021-04-14 01:21:23.624155,-1.02443918E+01
2021-04-14 01:21:27.680718,-1.02443922E+01
2021-04-14 01:21:31.814363,-1.02443929E+01
2021-04-14 01:21:35.870975,-1.02443925E+01
2021-04-14 01:21:39.927207,-1.02443928E+01
2021-04-14 01:21:43.983706,-1.02443927E+01
