time,Output,Temperature
2022-09-13 03:22:10+00,775,309.645
2022-09-13 03:22:12+00,775,309.65
2022-09-13 03:22:14+00,775,309.645
2022-09-13 03:22:16+00,775,309.645
2022-09-13 03:22:18+00,775,309.645
2022-09-13 03:22:20+00,775,309.65
2022-09-13 03:22:22+00,775,309.65
2022-09-13 03:22:24+00,775,309.65
2022-09-13 03:22:26+00,775,309.65
2022-09-13 03:22:28+00,775,309.65
2022-09-13 03:22:30+00,775,309.65
2022-09-13 03:22:32+00,775,309.645
2022-09-13 03:22:34+00,775,309.645
2022-09-13 03:22:36+00,775,309.645
2022-09-13 03:22:38+00,775,309.645
2022-09-13 03:22:40+00,775,309.64
2022-09-13 03:22:42+00,775,309.635
2022-09-13 03:22:44+00,775,309.65
2022-09-13 03:22:46+00,775,309.64
2022-09-13 03:22:48+00,775,309.635
2022-09-13 03:22:50+00,775,309.64
2022-09-13 03:22:52+00,775,309.645
2022-09-13 03:22:54+00,775,309.64
2022-09-13 03:22:56+00,775,309.645
2022-09-13 03:22:58+00,775,309.64
2022-09-13 03:23:00+00,775,309.64
2022-09-13 03:23:02+00,775,309.64
2022-09-13 03:23:04+00,775,309.63
2022-09-13 03:23:06+00,775,309.63
2022-09-13 03:23:08+00,775,309.64
2022-09-13 03:23:10+00,775,309.645
2022-09-13 03:23:12+00,775,309.64
2022-09-13 03:23:14+00,775,309.645
2022-09-13 03:23:16+00,775,309.645
2022-09-13 03:23:18+00,775,309.64
2022-09-13 03:23:20+00,775,309.64
2022-09-13 03:23:22+00,775,309.63
2022-09-13 03:23:24+00,775,309.64
2022-09-13 03:23:26+00,775,309.63
2022-09-13 03:23:28+00,775,309.64
2022-09-13 03:23:30+00,775,309.645
2022-09-13 03:23:32+00,775,309.63
2022-09-13 03:23:34+00,775,309.64
2022-09-13 03:23:36+00,775,309.645
2022-09-13 03:23:38+00,775,309.64
2022-09-13 03:23:40+00,775,309.62
2022-09-13 03:23:42+00,775,309.63
2022-09-13 03:23:44+00,775,309.65
2022-09-13 03:23:46+00,775,309.64
2022-09-13 03:23:48+00,775,309.645
2022-09-13 03:23:50+00,775,309.62
2022-09-13 03:23:52+00,775,309.63
2022-09-13 03:23:54+00,775,309.63
2022-09-13 03:23:56+00,775,309.62
2022-09-13 03:23:58+00,775,309.64
2022-09-13 03:24:00+00,775,309.645
2022-09-13 03:24:02+00,775,309.63
2022-09-13 03:24:04+00,775,309.63
2022-09-13 03:24:06+00,775,309.635
2022-09-13 03:24:08+00,775,309.63
2022-09-13 03:24:10+00,775,309.64
2022-09-13 03:24:12+00,775,309.63
2022-09-13 03:24:14+00,775,309.64
2022-09-13 03:24:16+00,775,309.63
2022-09-13 03:24:18+00,775,309.64
2022-09-13 03:24:20+00,775,309.64
2022-09-13 03:24:22+00,775,309.635
2022-09-13 03:24:24+00,775,309.645
2022-09-13 03:24:26+00,775,309.635
2022-09-13 03:24:28+00,775,309.64
2022-09-13 03:24:30+00,775,309.63
2022-09-13 03:24:32+00,775,309.645
2022-09-13 03:24:34+00,775,309.63
2022-09-13 03:24:36+00,775,309.64
2022-09-13 03:24:38+00,775,309.64
2022-09-13 03:24:40+00,775,309.64
2022-09-13 03:24:42+00,775,309.65
2022-09-13 03:24:44+00,775,309.64
2022-09-13 03:24:46+00,775,309.64
2022-09-13 03:24:48+00,775,309.63
2022-09-13 03:24:50+00,775,309.63
2022-09-13 03:24:52+00,775,309.64
2022-09-13 03:24:54+00,775,309.62
2022-09-13 03:24:56+00,775,309.645
2022-09-13 03:24:58+00,775,309.64
2022-09-13 03:25:00+00,775,309.63
2022-09-13 03:25:02+00,775,309.635
2022-09-13 03:25:04+00,775,309.64
2022-09-13 03:25:06+00,775,309.64
2022-09-13 03:25:08+00,775,309.63
2022-09-13 03:25:10+00,775,309.64
2022-09-13 03:25:12+00,775,309.65
2022-09-13 03:25:14+00,775,309.63
2022-09-13 03:25:16+00,775,309.635
2022-09-13 03:25:18+00,775,309.63
2022-09-13 03:25:20+00,775,309.64
2022-09-13 03:25:22+00,775,309.63
2022-09-13 03:25:24+00,775,309.63
2022-09-13 03:25:26+00,775,309.62
2022-09-13 03:25:28+00,775,309.63
2022-09-13 03:25:30+00,775,309.65
2022-09-13 03:25:32+00,775,309.64
2022-09-13 03:25:34+00,775,309.63
2022-09-13 03:25:36+00,775,309.63
2022-09-13 03:25:38+00,775,309.63
2022-09-13 03:25:40+00,775,309.645
2022-09-13 03:25:42+00,775,309.63
2022-09-13 03:25:44+00,775,309.62
2022-09-13 03:25:46+00,775,309.645
2022-09-13 03:25:48+00,775,309.62
2022-09-13 03:25:50+00,775,309.62
2022-09-13 03:25:52+00,775,309.64
2022-09-13 03:25:54+00,775,309.645
2022-09-13 03:25:56+00,775,309.645
2022-09-13 03:25:58+00,775,309.64
2022-09-13 03:26:00+00,775,309.64
2022-09-13 03:26:02+00,775,309.62
2022-09-13 03:26:04+00,775,309.62
2022-09-13 03:26:06+00,775,309.64
2022-09-13 03:26:08+00,775,309.62
2022-09-13 03:26:10+00,775,309.64
2022-09-13 03:26:12+00,775,309.63
2022-09-13 03:26:14+00,775,309.63
2022-09-13 03:26:16+00,775,309.64
2022-09-13 03:26:18+00,775,309.63
2022-09-13 03:26:20+00,775,309.63
2022-09-13 03:26:22+00,775,309.63
2022-09-13 03:26:24+00,775,309.615
2022-09-13 03:26:26+00,775,309.635
2022-09-13 03:26:28+00,775,309.64
2022-09-13 03:26:30+00,775,309.615
2022-09-13 03:26:32+00,775,309.63
2022-09-13 03:26:34+00,775,309.62
2022-09-13 03:26:36+00,775,309.63
2022-09-13 03:26:38+00,775,309.62
2022-09-13 03:26:40+00,775,309.635
2022-09-13 03:26:42+00,775,309.63
2022-09-13 03:26:44+00,775,309.62
2022-09-13 03:26:46+00,775,309.61
2022-09-13 03:26:48+00,775,309.64
2022-09-13 03:26:50+00,775,309.62
2022-09-13 03:26:52+00,775,309.625
2022-09-13 03:26:54+00,775,309.63
2022-09-13 03:26:56+00,775,309.625
2022-09-13 03:26:58+00,775,309.62
2022-09-13 03:27:00+00,775,309.62
2022-09-13 03:27:02+00,775,309.615
2022-09-13 03:27:04+00,775,309.62
2022-09-13 03:27:06+00,775,309.64
2022-09-13 03:27:08+00,775,309.62
2022-09-13 03:27:10+00,775,309.63
2022-09-13 03:27:12+00,775,309.615
2022-09-13 03:27:14+00,775,309.64
2022-09-13 03:27:16+00,775,309.62
2022-09-13 03:27:18+00,775,309.64
2022-09-13 03:27:20+00,775,309.63
2022-09-13 03:27:22+00,775,309.62
2022-09-13 03:27:24+00,775,309.62
2022-09-13 03:27:26+00,775,309.63
2022-09-13 03:27:28+00,775,309.615
2022-09-13 03:27:30+00,775,309.63
2022-09-13 03:27:32+00,775,309.615
2022-09-13 03:27:34+00,775,309.63
2022-09-13 03:27:36+00,775,309.645
2022-09-13 03:27:38+00,775,309.63
2022-09-13 03:27:40+00,775,309.64
2022-09-13 03:27:42+00,775,309.62
2022-09-13 03:27:44+00,775,309.63
2022-09-13 03:27:46+00,775,309.63
2022-09-13 03:27:48+00,775,309.63
2022-09-13 03:27:50+00,775,309.63
2022-09-13 03:27:52+00,775,309.62
2022-09-13 03:27:54+00,775,309.64
2022-09-13 03:27:56+00,775,309.62
2022-09-13 03:27:58+00,775,309.63
2022-09-13 03:28:00+00,775,309.62
2022-09-13 03:28:02+00,775,309.615
2022-09-13 03:28:04+00,775,309.625
2022-09-13 03:28:06+00,775,309.62
2022-09-13 03:28:08+00,775,309.62
2022-09-13 03:28:10+00,775,309.625
2022-09-13 03:28:12+00,775,309.63
2022-09-13 03:28:14+00,775,309.61
2022-09-13 03:28:16+00,775,309.63
2022-09-13 03:28:18+00,775,309.62
2022-09-13 03:28:20+00,775,309.64
2022-09-13 03:28:22+00,775,309.62
2022-09-13 03:28:24+00,775,309.615
2022-09-13 03:28:26+00,775,309.63
2022-09-13 03:28:28+00,775,309.63
2022-09-13 03:28:30+00,775,309.625
2022-09-13 03:28:32+00,775,309.62
2022-09-13 03:28:34+00,775,309.615
2022-09-13 03:28:36+00,775,309.62
2022-09-13 03:28:38+00,775,309.61
2022-09-13 03:28:40+00,775,309.61
2022-09-13 03:28:42+00,775,309.62
2022-09-13 03:28:44+00,775,309.635
2022-09-13 03:28:46+00,775,309.62
2022-09-13 03:28:48+00,775,309.64
2022-09-13 03:28:50+00,775,309.635
2022-09-13 03:28:52+00,775,309.63
2022-09-13 03:28:54+00,775,309.625
2022-09-13 03:28:56+00,775,309.62
2022-09-13 03:28:58+00,775,309.64
2022-09-13 03:29:00+00,775,309.63
2022-09-13 03:29:02+00,775,309.63
2022-09-13 03:29:04+00,775,309.64
2022-09-13 03:29:06+00,775,309.615
2022-09-13 03:29:08+00,775,309.63
2022-09-13 03:29:10+00,775,309.64
2022-09-13 03:29:12+00,775,309.62
2022-09-13 03:29:14+00,775,309.63
2022-09-13 03:29:16+00,775,309.62
2022-09-13 03:29:18+00,775,309.63
2022-09-13 03:29:20+00,775,309.63
2022-09-13 03:29:22+00,775,309.63
2022-09-13 03:29:24+00,775,309.615
2022-09-13 03:29:26+00,775,309.615
2022-09-13 03:29:28+00,775,309.62
2022-09-13 03:29:30+00,775,309.62
2022-09-13 03:29:32+00,775,309.64
2022-09-13 03:29:34+00,775,309.62
2022-09-13 03:29:36+00,775,309.62
2022-09-13 03:29:38+00,775,309.64
2022-09-13 03:29:40+00,775,309.615
2022-09-13 03:29:42+00,775,309.63
2022-09-13 03:29:44+00,775,309.625
2022-09-13 03:29:46+00,775,309.645
2022-09-13 03:29:48+00,775,309.62
2022-09-13 03:29:50+00,775,309.64
2022-09-13 03:29:52+00,775,309.64
2022-09-13 03:29:54+00,775,309.62
2022-09-13 03:29:56+00,775,309.63
2022-09-13 03:29:58+00,775,309.62
2022-09-13 03:30:00+00,775,309.62
2022-09-13 03:30:02+00,775,309.615
2022-09-13 03:30:04+00,775,309.64
2022-09-13 03:30:06+00,775,309.63
2022-09-13 03:30:08+00,775,309.62
2022-09-13 03:30:10+00,775,309.64
2022-09-13 03:30:12+00,775,309.62
2022-09-13 03:30:14+00,775,309.615
2022-09-13 03:30:16+00,775,309.625
2022-09-13 03:30:18+00,775,309.63
2022-09-13 03:30:20+00,775,309.62
2022-09-13 03:30:22+00,775,309.63
2022-09-13 03:30:24+00,775,309.615
2022-09-13 03:30:26+00,775,309.64
2022-09-13 03:30:28+00,775,309.63
2022-09-13 03:30:30+00,775,309.64
2022-09-13 03:30:32+00,775,309.63
2022-09-13 03:30:34+00,775,309.63
2022-09-13 03:30:36+00,775,309.62
2022-09-13 03:30:38+00,775,309.63
2022-09-13 03:30:40+00,775,309.615
2022-09-13 03:30:42+00,775,309.63
2022-09-13 03:30:44+00,775,309.63
2022-09-13 03:30:46+00,775,309.64
2022-09-13 03:30:48+00,775,309.64
2022-09-13 03:30:50+00,775,309.64
2022-09-13 03:30:52+00,775,309.62
2022-09-13 03:30:54+00,775,309.615
2022-09-13 03:30:56+00,775,309.63
2022-09-13 03:30:58+00,775,309.64
2022-09-13 03:31:00+00,775,309.63
2022-09-13 03:31:02+00,775,309.62
2022-09-13 03:31:04+00,775,309.625
2022-09-13 03:31:06+00,775,309.64
2022-09-13 03:31:08+00,775,309.635
2022-09-13 03:31:10+00,775,309.64
2022-09-13 03:31:12+00,775,309.63
2022-09-13 03:31:14+00,775,309.63
2022-09-13 03:31:16+00,775,309.63
2022-09-13 03:31:18+00,775,309.635
2022-09-13 03:31:20+00,775,309.63
2022-09-13 03:31:22+00,775,309.64
2022-09-13 03:31:24+00,775,309.63
2022-09-13 03:31:26+00,775,309.65
2022-09-13 03:31:28+00,775,309.635
2022-09-13 03:31:30+00,775,309.64
2022-09-13 03:31:32+00,775,309.64
2022-09-13 03:31:34+00,775,309.635
2022-09-13 03:31:36+00,775,309.62
2022-09-13 03:31:38+00,775,309.63
2022-09-13 03:31:40+00,775,309.62
2022-09-13 03:31:42+00,775,309.62
2022-09-13 03:31:44+00,775,309.64
2022-09-13 03:31:46+00,775,309.63
2022-09-13 03:31:48+00,775,309.64
2022-09-13 03:31:50+00,775,309.63
2022-09-13 03:31:52+00,775,309.63
2022-09-13 03:31:54+00,775,309.63
2022-09-13 03:31:56+00,775,309.615
2022-09-13 03:31:58+00,775,309.64
2022-09-13 03:32:00+00,775,309.62
2022-09-13 03:32:02+00,775,309.645
2022-09-13 03:32:04+00,775,309.65
2022-09-13 03:32:06+00,775,309.62
2022-09-13 03:32:08+00,775,309.63
2022-09-13 03:32:10+00,775,309.63
2022-09-13 03:32:12+00,775,309.63
2022-09-13 03:32:14+00,775,309.62
2022-09-13 03:32:16+00,775,309.64
2022-09-13 03:32:18+00,775,309.62
2022-09-13 03:32:20+00,775,309.62
2022-09-13 03:32:22+00,775,309.63
2022-09-13 03:32:24+00,775,309.63
2022-09-13 03:32:26+00,775,309.63
2022-09-13 03:32:28+00,775,309.62
2022-09-13 03:32:30+00,775,309.625
2022-09-13 03:32:32+00,775,309.63
2022-09-13 03:32:34+00,775,309.62
2022-09-13 03:32:36+00,775,309.63
2022-09-13 03:32:38+00,775,309.64
2022-09-13 03:32:40+00,775,309.62
2022-09-13 03:32:42+00,775,309.63
2022-09-13 03:32:44+00,775,309.62
2022-09-13 03:32:46+00,775,309.63
2022-09-13 03:32:48+00,775,309.62
2022-09-13 03:32:50+00,775,309.62
2022-09-13 03:32:52+00,775,309.62
2022-09-13 03:32:54+00,775,309.63
2022-09-13 03:32:56+00,775,309.62
2022-09-13 03:32:58+00,775,309.62
2022-09-13 03:33:00+00,775,309.62
2022-09-13 03:33:02+00,775,309.615
2022-09-13 03:33:04+00,775,309.615
2022-09-13 03:33:06+00,775,309.615
2022-09-13 03:33:08+00,775,309.625
2022-09-13 03:33:10+00,775,309.62
2022-09-13 03:33:12+00,775,309.62
2022-09-13 03:33:14+00,775,309.62
2022-09-13 03:33:16+00,775,309.62
2022-09-13 03:33:18+00,775,309.62
2022-09-13 03:33:20+00,775,309.62
2022-09-13 03:33:22+00,775,309.615
2022-09-13 03:33:24+00,775,309.615
2022-09-13 03:33:26+00,775,309.615
2022-09-13 03:33:28+00,775,309.615
2022-09-13 03:33:30+00,775,309.6
2022-09-13 03:33:32+00,775,309.61
2022-09-13 03:33:34+00,775,309.61
2022-09-13 03:33:36+00,775,309.61
2022-09-13 03:33:38+00,775,309.625
2022-09-13 03:33:40+00,775,309.63
2022-09-13 03:33:42+00,775,309.615
2022-09-13 03:33:44+00,775,309.61
2022-09-13 03:33:46+00,775,309.61
2022-09-13 03:33:48+00,775,309.605
2022-09-13 03:33:50+00,775,309.615
2022-09-13 03:33:52+00,775,309.63
2022-09-13 03:33:54+00,775,309.62
2022-09-13 03:33:56+00,775,309.615
2022-09-13 03:33:58+00,775,309.61
2022-09-13 03:34:00+00,775,309.615
2022-09-13 03:34:02+00,775,309.62
2022-09-13 03:34:04+00,775,309.61
2022-09-13 03:34:06+00,775,309.63
2022-09-13 03:34:08+00,775,309.615
2022-09-13 03:34:10+00,775,309.62
2022-09-13 03:34:12+00,775,309.62
2022-09-13 03:34:14+00,775,309.625
2022-09-13 03:34:16+00,775,309.61
2022-09-13 03:34:18+00,775,309.61
2022-09-13 03:34:20+00,775,309.61
2022-09-13 03:34:22+00,775,309.61
2022-09-13 03:34:24+00,775,309.615
2022-09-13 03:34:26+00,775,309.605
2022-09-13 03:34:28+00,775,309.61
2022-09-13 03:34:30+00,775,309.6
2022-09-13 03:34:32+00,775,309.61
2022-09-13 03:34:34+00,775,309.615
2022-09-13 03:34:36+00,775,309.61
2022-09-13 03:34:38+00,775,309.615
2022-09-13 03:34:40+00,775,309.61
2022-09-13 03:34:42+00,775,309.61
2022-09-13 03:34:44+00,775,309.615
2022-09-13 03:34:46+00,775,309.6
2022-09-13 03:34:48+00,775,309.61
2022-09-13 03:34:50+00,775,309.61
2022-09-13 03:34:52+00,775,309.615
2022-09-13 03:34:54+00,775,309.615
2022-09-13 03:34:56+00,775,309.605
2022-09-13 03:34:58+00,775,309.61
2022-09-13 03:35:00+00,775,309.605
2022-09-13 03:35:02+00,775,309.61
2022-09-13 03:35:04+00,775,309.605
2022-09-13 03:35:06+00,775,309.61
2022-09-13 03:35:08+00,775,309.61
2022-09-13 03:35:10+00,775,309.615
2022-09-13 03:35:12+00,775,309.605
2022-09-13 03:35:14+00,775,309.615
2022-09-13 03:35:16+00,775,309.61
2022-09-13 03:35:18+00,775,309.61
2022-09-13 03:35:20+00,775,309.605
2022-09-13 03:35:22+00,775,309.615
2022-09-13 03:35:24+00,775,309.605
2022-09-13 03:35:26+00,775,309.61
2022-09-13 03:35:28+00,775,309.615
2022-09-13 03:35:30+00,775,309.61
2022-09-13 03:35:32+00,775,309.61
2022-09-13 03:35:34+00,775,309.615
2022-09-13 03:35:36+00,775,309.615
2022-09-13 03:35:38+00,775,309.61
2022-09-13 03:35:40+00,775,309.61
2022-09-13 03:35:42+00,775,309.605
2022-09-13 03:35:44+00,775,309.62
2022-09-13 03:35:46+00,775,309.6
2022-09-13 03:35:48+00,775,309.615
2022-09-13 03:35:50+00,775,309.61
2022-09-13 03:35:52+00,775,309.62
2022-09-13 03:35:54+00,775,309.615
2022-09-13 03:35:56+00,775,309.61
2022-09-13 03:35:58+00,775,309.605
2022-09-13 03:36:00+00,775,309.605
2022-09-13 03:36:02+00,775,309.605
2022-09-13 03:36:04+00,775,309.61
2022-09-13 03:36:06+00,775,309.62
2022-09-13 03:36:08+00,775,309.605
2022-09-13 03:36:10+00,775,309.615
2022-09-13 03:36:12+00,775,309.605
2022-09-13 03:36:14+00,775,309.61
2022-09-13 03:36:16+00,775,309.615
2022-09-13 03:36:18+00,775,309.605
2022-09-13 03:36:20+00,775,309.615
2022-09-13 03:36:22+00,775,309.61
2022-09-13 03:36:24+00,775,309.605
2022-09-13 03:36:26+00,775,309.61
2022-09-13 03:36:28+00,775,309.62
2022-09-13 03:36:30+00,775,309.615
2022-09-13 03:36:32+00,775,309.61
2022-09-13 03:36:34+00,775,309.61
2022-09-13 03:36:36+00,775,309.61
2022-09-13 03:36:38+00,775,309.605
2022-09-13 03:36:40+00,775,309.61
2022-09-13 03:36:42+00,775,309.61
2022-09-13 03:36:44+00,775,309.605
2022-09-13 03:36:46+00,775,309.61
2022-09-13 03:36:48+00,775,309.61
2022-09-13 03:36:50+00,775,309.61
2022-09-13 03:36:52+00,775,309.605
2022-09-13 03:36:54+00,775,309.61
2022-09-13 03:36:56+00,775,309.605
2022-09-13 03:36:58+00,775,309.61
2022-09-13 03:37:00+00,775,309.61
2022-09-13 03:37:02+00,775,309.61
2022-09-13 03:37:04+00,775,309.61
2022-09-13 03:37:06+00,775,309.6
2022-09-13 03:37:08+00,775,309.61
2022-09-13 03:37:10+00,775,309.61
2022-09-13 03:37:12+00,775,309.61
2022-09-13 03:37:14+00,775,309.61
2022-09-13 03:37:16+00,775,309.61
2022-09-13 03:37:18+00,775,309.61
2022-09-13 03:37:20+00,775,309.61
2022-09-13 03:37:22+00,775,309.61
2022-09-13 03:37:24+00,775,309.62
2022-09-13 03:37:26+00,775,309.605
2022-09-13 03:37:28+00,775,309.605
2022-09-13 03:37:30+00,775,309.61
2022-09-13 03:37:32+00,775,309.605
2022-09-13 03:37:34+00,775,309.615
2022-09-13 03:37:36+00,775,309.61
2022-09-13 03:37:38+00,775,309.605
2022-09-13 03:37:40+00,775,309.615
2022-09-13 03:37:42+00,775,309.605
2022-09-13 03:37:44+00,775,309.61
2022-09-13 03:37:46+00,775,309.615
2022-09-13 03:37:48+00,775,309.615
2022-09-13 03:37:50+00,775,309.605
2022-09-13 03:37:52+00,775,309.61
2022-09-13 03:37:54+00,775,309.605
2022-09-13 03:37:56+00,775,309.61
2022-09-13 03:37:58+00,775,309.615
2022-09-13 03:38:00+00,775,309.61
2022-09-13 03:38:02+00,775,309.615
2022-09-13 03:38:04+00,775,309.605
2022-09-13 03:38:06+00,775,309.62
2022-09-13 03:38:08+00,775,309.615
2022-09-13 03:38:10+00,775,309.625
2022-09-13 03:38:12+00,775,309.615
2022-09-13 03:38:14+00,775,309.62
2022-09-13 03:38:16+00,775,309.61
2022-09-13 03:38:18+00,775,309.63
2022-09-13 03:38:20+00,775,309.615
2022-09-13 03:38:22+00,775,309.615
2022-09-13 03:38:24+00,775,309.62
2022-09-13 03:38:26+00,775,309.615
2022-09-13 03:38:28+00,775,309.605
2022-09-13 03:38:30+00,775,309.62
2022-09-13 03:38:32+00,775,309.61
2022-09-13 03:38:34+00,775,309.6
2022-09-13 03:38:36+00,775,309.61
2022-09-13 03:38:38+00,775,309.61
2022-09-13 03:38:40+00,775,309.61
2022-09-13 03:38:42+00,775,309.615
2022-09-13 03:38:44+00,775,309.605
2022-09-13 03:38:46+00,775,309.615
2022-09-13 03:38:48+00,775,309.61
2022-09-13 03:38:50+00,775,309.61
2022-09-13 03:38:52+00,775,309.62
2022-09-13 03:38:54+00,775,309.62
2022-09-13 03:38:56+00,775,309.615
2022-09-13 03:38:58+00,775,309.615
2022-09-13 03:39:00+00,775,309.615
2022-09-13 03:39:02+00,775,309.61
2022-09-13 03:39:04+00,775,309.62
2022-09-13 03:39:06+00,775,309.615
2022-09-13 03:39:08+00,775,309.615
2022-09-13 03:39:10+00,775,309.61
2022-09-13 03:39:12+00,775,309.63
2022-09-13 03:39:14+00,775,309.61
2022-09-13 03:39:16+00,775,309.62
2022-09-13 03:39:18+00,775,309.615
2022-09-13 03:39:20+00,775,309.61
2022-09-13 03:39:22+00,775,309.615
2022-09-13 03:39:24+00,775,309.61
2022-09-13 03:39:26+00,775,309.615
2022-09-13 03:39:28+00,775,309.63
2022-09-13 03:39:30+00,775,309.61
2022-09-13 03:39:32+00,775,309.615
2022-09-13 03:39:34+00,775,309.62
2022-09-13 03:39:36+00,775,309.615
2022-09-13 03:39:38+00,775,309.62
2022-09-13 03:39:40+00,775,309.62
2022-09-13 03:39:42+00,775,309.615
2022-09-13 03:39:44+00,775,309.615
2022-09-13 03:39:46+00,775,309.62
2022-09-13 03:39:48+00,775,309.62
2022-09-13 03:39:50+00,775,309.615
2022-09-13 03:39:52+00,775,309.62
2022-09-13 03:39:54+00,775,309.61
2022-09-13 03:39:56+00,775,309.63
2022-09-13 03:39:58+00,775,309.61
2022-09-13 03:40:00+00,775,309.61
2022-09-13 03:40:02+00,775,309.63
2022-09-13 03:40:04+00,775,309.615
2022-09-13 03:40:06+00,775,309.61
2022-09-13 03:40:08+00,775,309.62
2022-09-13 03:40:10+00,775,309.625
2022-09-13 03:40:12+00,775,309.62
2022-09-13 03:40:14+00,775,309.62
2022-09-13 03:40:16+00,775,309.63
2022-09-13 03:40:18+00,775,309.62
2022-09-13 03:40:20+00,775,309.62
2022-09-13 03:40:22+00,775,309.615
2022-09-13 03:40:24+00,775,309.64
2022-09-13 03:40:26+00,775,309.615
2022-09-13 03:40:28+00,775,309.62
2022-09-13 03:40:30+00,775,309.615
2022-09-13 03:40:32+00,775,309.62
2022-09-13 03:40:34+00,775,309.63
2022-09-13 03:40:36+00,775,309.63
2022-09-13 03:40:38+00,775,309.63
2022-09-13 03:40:40+00,775,309.62
2022-09-13 03:40:42+00,775,309.64
2022-09-13 03:40:44+00,775,309.63
2022-09-13 03:40:46+00,775,309.635
2022-09-13 03:40:48+00,775,309.62
2022-09-13 03:40:50+00,775,309.63
2022-09-13 03:40:52+00,775,309.63
2022-09-13 03:40:54+00,775,309.63
2022-09-13 03:40:56+00,775,309.63
2022-09-13 03:40:58+00,775,309.615
2022-09-13 03:41:00+00,775,309.62
2022-09-13 03:41:02+00,775,309.62
2022-09-13 03:41:04+00,775,309.625
2022-09-13 03:41:06+00,775,309.63
2022-09-13 03:41:08+00,775,309.615
2022-09-13 03:41:10+00,775,309.62
2022-09-13 03:41:12+00,775,309.62
2022-09-13 03:41:14+00,775,309.62
2022-09-13 03:41:16+00,775,309.625
2022-09-13 03:41:18+00,775,309.615
2022-09-13 03:41:20+00,775,309.62
2022-09-13 03:41:22+00,775,309.64
2022-09-13 03:41:24+00,775,309.625
2022-09-13 03:41:26+00,775,309.62
2022-09-13 03:41:28+00,775,309.62
2022-09-13 03:41:30+00,775,309.615
2022-09-13 03:41:32+00,775,309.64
2022-09-13 03:41:34+00,775,309.615
2022-09-13 03:41:36+00,775,309.62
2022-09-13 03:41:38+00,775,309.62
2022-09-13 03:41:40+00,775,309.615
2022-09-13 03:41:42+00,775,309.63
2022-09-13 03:41:44+00,775,309.63
2022-09-13 03:41:46+00,775,309.64
2022-09-13 03:41:48+00,775,309.62
2022-09-13 03:41:50+00,775,309.615
2022-09-13 03:41:52+00,775,309.625
2022-09-13 03:41:54+00,775,309.62
2022-09-13 03:41:56+00,775,309.615
2022-09-13 03:41:58+00,775,309.61
2022-09-13 03:42:00+00,775,309.62
2022-09-13 03:42:02+00,775,309.63
2022-09-13 03:42:04+00,775,309.63
2022-09-13 03:42:06+00,775,309.615
2022-09-13 03:42:08+00,775,309.615
2022-09-13 03:42:10+00,775,309.62
2022-09-13 03:42:12+00,775,309.63
2022-09-13 03:42:14+00,775,309.62
2022-09-13 03:42:16+00,775,309.62
2022-09-13 03:42:18+00,775,309.615
2022-09-13 03:42:20+00,775,309.63
2022-09-13 03:42:22+00,775,309.63
2022-09-13 03:42:24+00,775,309.615
2022-09-13 03:42:26+00,775,309.62
2022-09-13 03:42:28+00,775,309.63
2022-09-13 03:42:30+00,775,309.62
2022-09-13 03:42:32+00,775,309.63
2022-09-13 03:42:34+00,775,309.62
2022-09-13 03:42:36+00,775,309.615
2022-09-13 03:42:38+00,775,309.61
2022-09-13 03:42:40+00,775,309.62
2022-09-13 03:42:42+00,775,309.63
2022-09-13 03:42:44+00,775,309.62
2022-09-13 03:42:46+00,775,309.63
2022-09-13 03:42:48+00,775,309.63
2022-09-13 03:42:50+00,775,309.625
2022-09-13 03:42:52+00,775,309.615
2022-09-13 03:42:54+00,775,309.64
2022-09-13 03:42:56+00,775,309.62
2022-09-13 03:42:58+00,775,309.63
2022-09-13 03:43:00+00,775,309.62
2022-09-13 03:43:02+00,775,309.62
2022-09-13 03:43:04+00,775,309.64
2022-09-13 03:43:06+00,775,309.64
2022-09-13 03:43:08+00,775,309.63
2022-09-13 03:43:10+00,775,309.63
2022-09-13 03:43:12+00,775,309.61
2022-09-13 03:43:14+00,775,309.615
2022-09-13 03:43:16+00,775,309.615
2022-09-13 03:43:18+00,775,309.62
2022-09-13 03:43:20+00,775,309.615
2022-09-13 03:43:22+00,775,309.61
2022-09-13 03:43:24+00,775,309.62
2022-09-13 03:43:26+00,775,309.615
2022-09-13 03:43:28+00,775,309.61
2022-09-13 03:43:30+00,775,309.61
2022-09-13 03:43:32+00,775,309.62
2022-09-13 03:43:34+00,775,309.63
2022-09-13 03:43:36+00,775,309.615
2022-09-13 03:43:38+00,775,309.625
